platform,listing_id,title,city,bedrooms,bathrooms,price,rating,review_count,amenities_count,last_scraped
airbnb,49592312,Apartment in Chemlane,Chemlane,2,2,72.4,4.91,66,54,19/11/2025 11:48
airbnb,872945137428687368,Apartment in Beirut,Beirut,1,1,94.4,4.91,22,40,19/11/2025 11:48
airbnb,761083,Home in Qboula,Qboula,2,2,33.2,4.79,29,44,19/11/2025 11:48
airbnb,1004283777650031994,Apartment in Beirut,Beirut,1,1,70.2,4.97,74,44,19/11/2025 11:48
airbnb,1282465807365759057,Apartment in Beirut,Beirut,1,1,62.6,5,11,44,19/11/2025 11:48
airbnb,49428799,Apartment in Beirut,Beirut,1,1,67.6,4.9,48,45,19/11/2025 11:48
airbnb,1338121016486447246,Apartment in Beirut,Beirut,,1,29.4,5,5,28,19/11/2025 11:48
airbnb,35335996,Apartment in Dbayeh,Dbayeh,1,1,89.2,4.93,107,32,19/11/2025 11:48
airbnb,1480240790742450141,Apartment in El Baouchriye,El Baouchriye,3,2,61.6,5,,53,19/11/2025 11:48
airbnb,1025090614906290435,Apartment in Byblos,Byblos,1,2,83,4.78,9,10,19/11/2025 11:48
airbnb,1303512572290135833,Cave in Hâlât,Hâlât,,1,41.8,4.89,19,24,19/11/2025 11:48
airbnb,1408876700467464271,Guesthouse in Chabtine,Chabtine,2,2,342.4,5,,22,19/11/2025 11:48
airbnb,1126185428681951378,Bungalow in El Jahliye,El Jahliye,1,1,112,5,12,33,19/11/2025 11:48
airbnb,1555081091951541015,Apartment in Batroun,Batroun,1,1,64,5,3,23,19/11/2025 11:49
airbnb,1079364037651668174,Home in Kfardebian,Kfardebian,4,3,183.6,4.73,49,69,19/11/2025 11:49
Stayinn,1,"Brown 8 – 3BR Apt in Sioufi, 8th Floor w/ Balcony","Apartment in Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,$200 / night,5,0 reviews,Show All 42 Amenities,2025-11-19T14:25:03.018068
Stayinn,2,Le Jardin Kfardebian • Cozy 2BR Apartment with Private Garden,"Apartment in Kfardibian, Mount Lebanon Governorate",2 bedrooms,2 bathrooms,$150 / night,5,0 reviews,Show All 41 Amenities,2025-11-19T14:25:03.022921
Stayinn,3,Cloe | Modern 2-BR Terrace Apartment in Batroun,"Apartment in Ijdabra, Batroun, North Governorate",2 bedrooms,1 bathroom,$130 / night,5,0 reviews,Show All 48 Amenities,2025-11-19T14:25:03.117071
Stayinn,4,La Villa Kfardebian – Private Pool & Garden Villa,"Villa in Faraya, Mount Lebanon Governorate",3 bedrooms,4 bathrooms,$650 / night,5,0 reviews,Show All 50 Amenities,2025-11-19T14:25:03.299356
Stayinn,5,"Brown 9 – 3BR Apt in Sioufi, 9th Floor w/ Parking","Apartment in Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,$250 / night,5,0 reviews,Show All 45 Amenities,2025-11-19T14:25:03.683669
Stayinn,6,Aura | 2-BR Apt in Gemmayze w/ Balcony,"Apartment in Gemmayze, Beirut",2 bedrooms,1 bathroom,$99 / night,5,1 reviews,Show All 42 Amenities,2025-11-19T14:25:07.730225
Stayinn,7,FutoBaba Garden Loft in Mar Mikhael,"Apartment in Beirut, Mar Mikhael",1 bedroom,1 bathroom,$155 / night,5,0 reviews,Show All 38 Amenities,2025-11-19T14:25:08.025109
Stayinn,8,Marmika | 2BR with Balcony in Mar Mikhael,"Apartment in Gemmayzeh, Beirut",2 bedrooms,1 bathroom,$120 / night,5,0 reviews,Show All 48 Amenities,2025-11-19T14:25:08.048247
Stayinn,9,Butterwave Sea View 1BR Apt w/ Balcony,"Apartment 39 sq. m in Kfar Abeida, Fadous, North Governorate",1 bedroom,1 bathroom,$100 / night,5,2 reviews,Show All 40 Amenities,2025-11-19T14:25:08.245905
Stayinn,10,Matcha| 1-BR w/ Pool & Terrace,"Apartment in Kfar Abida, North Governorate",1 bedroom,1 bathroom,$120 / night,5,2 reviews,Show All 50 Amenities,2025-11-19T14:25:11.255371
Stayinn,11,Navy | 1-BR Sea-View Escape in Kfar Abida,"Apartment in Kfar Aabida, North Governorate",1 bedroom,1 bathroom,$100 / night,5,4 reviews,Show All 39 Amenities,2025-11-19T14:25:11.546279
Stayinn,12,"Amine 301, 1-BR in Mar Mikhael","Apartment in Mar Mikhael, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$120 / night,5,2 reviews,Show All 39 Amenities,2025-11-19T14:25:12.691683
Stayinn,13,Maison Neuf | 2BR City-View Apt in Achrafieh,"Apartment in Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,,5,0 reviews,Show All 47 Amenities,2025-11-19T14:25:11.682746
Stayinn,14,Wineberry 1-BR w/ Pool,"Apartment in Kfar Aabida, North Governorate",1 bedroom,1 bathroom,$120 / night,5,2 reviews,Show All 44 Amenities,2025-11-19T14:25:12.082772
Stayinn,15,The Monteverde Loft,"Loft in 10 a Hortensia, Monteverde, Mount Lebanon Governorate",2 bedrooms,1 bathroom,$111 / night,5,4 reviews,Show All 67 Amenities,2025-11-19T14:25:16.027989
Stayinn,16,Cozy Chalet in the heart of jezzine- mountain view,"Apartment in GHVJ+VWR, Al Shalal street, Jezzine, South Governorate",1 bedroom,1 bathroom,$105 / night,5,1 reviews,Show All 40 Amenities,2025-11-19T14:25:16.764154
Stayinn,17,Raha at Emily Boutique Hotel,"Guesthouse in Hhhh, Jezzine, South Governorate",1 bedroom,1 bathroom,$145 / night,5,0 reviews,Show All 34 Amenities,2025-11-19T14:25:17.253689
Stayinn,18,Nour at Emily Boutique Hotel,"Guesthouse in GHVJ+VWR, Al Shalal street, Jezzine, South Governorate",1 bedroom,1 bathroom,$125 / night,5,0 reviews,Show All 33 Amenities,2025-11-19T14:25:17.453904
Stayinn,19,"Amine 302, 1-BR w/ Balcony in Mar Mikhael","Apartment in Mar Mikhael, Beirut, Beirut Governorate",1 bedroom,1 bathroom,,5,1 reviews,Show All 42 Amenities,2025-11-19T14:25:19.576748
Stayinn,20,Ward at Emily Boutique Hotel,"Guesthouse in Saint joseph street jezzine, Jezzine, South Governorate",1 bedroom,1 bathroom,$143 / night,5,0 reviews,Show All 31 Amenities,2025-11-19T14:25:20.009684
Stayinn,21,Sukun at Emily Boutique Hotel,"Guesthouse in Jezzine saintjoseph, Jezzine, South Governorate",1 bedroom,1 bathroom,$145 / night,5,0 reviews,Show All 34 Amenities,2025-11-19T14:25:20.403448
Stayinn,22,Nasma at Emily Boutique Hotel,"Guesthouse in Saint joseph, Jezzine, South Governorate",1 bedroom,1 bathroom,$125 / night,5,2 reviews,Show All 33 Amenities,2025-11-19T14:25:21.114836
Stayinn,23,Lemon | Berbara 2-BR Standalone House w/ Pool,"House in Berbara, Mount Lebanon Governorate",2 bedrooms,1 bathroom,$96 / night,5,3 reviews,Show All 44 Amenities,2025-11-19T14:25:22.471842
Stayinn,24,Sea Lodge | Jacuzzi w/ Sea View Terrace in Berbara,"House in Barbara, Berbara, Keserwan‑Jbeil Governorate",1 bedroom,1 bathroom,$120 / night,5,0 reviews,Show All 47 Amenities,2025-11-19T14:25:23.960566
Stayinn,25,"Sama Beirut 3-BR, Lvl 27 & Gym","Apartment 280 sq. m in Beirut, Beirut Governorate",3 bedrooms,3 bathrooms,$526 / night,5,0 reviews,Show All 45 Amenities,2025-11-19T14:25:24.242400
Stayinn,26,Beit El Berbara: Aywa|2-BR W/Pool & Breakfast,"Apartment in Berbara, Keserwan‑Jbeil Governorate",2 bedrooms,1 bathroom,$161 / night,5,1 reviews,Show All 50 Amenities,2025-11-19T14:25:24.495550
Stayinn,27,Beit El Berbara: Bkharouz|1-BR W/Pool & Breakfast,"Apartment in Berbara, Keserwan‑Jbeil Governorate",1 bedroom,1 bathroom,$117 / night,5,0 reviews,Show All 51 Amenities,2025-11-19T14:25:27.930568
Stayinn,28,Beit El Berbara: Chmeryeta|2-BR W/Pool & Breakfast,"Apartment in Berbara, Keserwan‑Jbeil Governorate",2 bedrooms,1 bathroom,$161 / night,5,0 reviews,Show All 49 Amenities,2025-11-19T14:25:28.483810
Stayinn,29,Beit El Berbara: Sekyet El Hamda w/ Pool,"House in Berbara, Mount Lebanon Governorate",1 bedroom,2 bathrooms,$235 / night,5,0 reviews,Show All 56 Amenities,2025-11-19T14:25:28.683891
Stayinn,30,Beit El Berbara: Zwaytini Room w/ Pool & Breakfast,"Apartment in Berbara, Keserwan‑Jbeil Governorate",1 bedroom,1 bathroom,$115 / night,5,0 reviews,Show All 45 Amenities,2025-11-19T14:25:29.058170
Stayinn,31,Beit El Berbara: Mantra| Stone house w/ Pool,"House 120 sq. m in Berbara, Mount Lebanon Governorate",1 bedroom,1 bathroom,$153 / night,5,2 reviews,Show All 55 Amenities,2025-11-19T14:25:29.294783
Stayinn,32,The Square House - Berbara,"House in Berbara, Berbara, Akkar Governorate",1 bedroom,1 bathroom,$72 / night,5,5 reviews,Show All 39 Amenities,2025-11-19T14:25:33.084089
Stayinn,33,Eden - 2-BR in Faraya,"Apartment 85 sq. m in Faraya, Mount Lebanon Governorate",2 bedrooms,1 bathroom,$140 / night,5,2 reviews,Show All 44 Amenities,2025-11-19T14:25:33.225936
Stayinn,34,Beit El Berbara: Nabeh Kettan | Studio w/ Pool,"Apartment in Berbara, Keserwan‑Jbeil Governorate",1 bedroom,1 bathroom,$98 / night,5,0 reviews,Show All 51 Amenities,2025-11-19T14:25:33.570389
Stayinn,35,Capri - Duplex 3-BR in Faraya,"Apartment 115 sq. m in Faraya, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$154 / night,5,0 reviews,Show All 47 Amenities,2025-11-19T14:25:33.579734
Stayinn,36,Sapa - 2-BR w/ Terrace in Faraya,"Apartment 120 sq. m in Faraya, Mount Lebanon Governorate",2 bedrooms,1 bathroom,$127 / night,5,0 reviews,Show All 47 Amenities,2025-11-19T14:25:33.820307
Stayinn,37,Amelia - Duplex 3-BR in Faraya,"Apartment 115 sq. m in Faraya, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$144 / night,5,1 reviews,Show All 47 Amenities,2025-11-19T14:25:37.145526
Stayinn,38,Beit El Berbara: Al Biyad | 1-BR,"House in Berbara, Mount Lebanon Governorate",1 bedroom,1 bathroom,$163 / night,5,0 reviews,Show All 51 Amenities,2025-11-19T14:25:37.758931
Stayinn,39,Beit El Berbara: Meeraya | Stone House w/ Pool,"House 90 sq. m in Berbara, Mount Lebanon Governorate",1 bedroom,1 bathroom,$168 / night,5,1 reviews,Show All 53 Amenities,2025-11-19T14:25:38.167920
Stayinn,40,New Moon - Duplex Studio in Batroun Souk,"Apartment 80 sq. m in Batroun Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,2 reviews,Show All 40 Amenities,2025-11-19T14:25:39.303016
Stayinn,41,"La Villa Marée - 5BR, w/ Pool - Batroun","Villa 950 sq. m in Kfar Aabida Seaside Rd, Fadous, North Governorate",5 bedrooms,5 bathrooms,$1175 / night,5,1 reviews,Show All 75 Amenities,2025-11-19T14:25:39.097095
Stayinn,42,Sea Breeze - Duplex Studio in Batroun Souk,"Apartment 80 sq. m in Batroun Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,1 reviews,Show All 40 Amenities,2025-11-19T14:25:41.318698
Stayinn,43,Haus 22 | 2-BR in Gemmayze,"Apartment 100 sq. m in Gemmayze, Beirut Governorate",2 bedrooms,2 bathrooms,$104 / night,5,12 reviews,Show All 46 Amenities,2025-11-19T14:25:42.251805
Stayinn,44,Casa Montana | 2-BR Stone House in Berbara,"House 60 sq. m in Berbara, Berbara, North Governorate",2 bedrooms,1 bathroom,$129 / night,5,8 reviews,Show All 56 Amenities,2025-11-19T14:25:43.573412
Stayinn,45,Palmera | 2-BR w/ Balcony & Parking – Fanar,"Apartment 128 sq. m in Fanar, Fanar, Mount Lebanon Governorate",2 bedrooms,1 bathroom,$85 / night,5,2 reviews,Show All 50 Amenities,2025-11-19T14:25:42.649138
Stayinn,46,Abbayto - Duplex Studio in Batroun Souk,"Apartment 80 sq. m in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,6 reviews,Show All 40 Amenities,2025-11-19T14:25:45.581964
Stayinn,47,Alpina Faqra | 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$188 / night,5,2 reviews,Show All 48 Amenities,2025-11-19T14:25:45.977659
Stayinn,48,Astra Faqra | 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$188 / night,5,1 reviews,Show All 48 Amenities,2025-11-19T14:25:47.169087
Stayinn,49,Alma Del Monte | Stone House w/ Pool & Terrace,"House 60 sq. m in Berbara, Berbara, North Governorate",1 bedroom,1 bathroom,$150 / night,5,19 reviews,Show All 53 Amenities,2025-11-19T14:25:47.700765
Stayinn,50,Elva Faqra | Duplex 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,1 bathroom,$187 / night,5,5 reviews,Show All 53 Amenities,2025-11-19T14:25:47.931358
Stayinn,51,Alta Faqra | 3-BR w/ Pool & Terrace,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,1 bathroom,$187 / night,5,4 reviews,Show All 48 Amenities,2025-11-19T14:25:50.798660
Stayinn,52,Sierra Faqra | Duplex 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,1 bathroom,$188 / night,5,6 reviews,Show All 49 Amenities,2025-11-19T14:25:51.328121
Stayinn,53,Aria Faqra | 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,1 bathroom,$187 / night,5,4 reviews,Show All 48 Amenities,2025-11-19T14:25:50.471938
Stayinn,54,Kaia Faqra | Duplex 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$192 / night,5,1 reviews,Show All 52 Amenities,2025-11-19T14:25:51.532014
Stayinn,55,TALIA - Duplex Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$111 / night,5,8 reviews,Show All 41 Amenities,2025-11-19T14:25:53.331815
Stayinn,56,Blue Dreams Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,15 reviews,Show All 40 Amenities,2025-11-19T14:25:55.826350
Stayinn,57,Light House - Duplex Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$102 / night,5,5 reviews,Show All 40 Amenities,2025-11-19T14:25:55.916232
Stayinn,58,Sweet Escape - Duplex Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$101 / night,5,14 reviews,Show All 40 Amenities,2025-11-19T14:25:55.946443
Stayinn,59,Pink Horizon - Duplex Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,10 reviews,Show All 41 Amenities,2025-11-19T14:25:55.592612
Stayinn,60,REEM - Duplex Studio in Batroun Souk,"Apartment 40 sq. m in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$113 / night,5,11 reviews,Show All 41 Amenities,2025-11-19T14:25:58.352039
Stayinn,61,Shatt El Reewa Villa - 5 Bedrooms with Pool,"Villa 950 sq. m in Kfar Aabida Seaside Rd, Fadous, North Governorate",5 bedrooms,5 bathrooms,$700 / night,5,8 reviews,Show All 71 Amenities,2025-11-19T14:25:59.832558
Stayinn,62,Wardufil 3-BR / Mar Mikhael,"Apartment 100 sq. m in Mar Mikhael, Beirut, Mount Lebanon Governorate",3 bedrooms,3 bathrooms,$158 / night,5,25 reviews,Show All 49 Amenities,2025-11-19T14:26:00.542511
Stayinn,63,Isolée – Beachfront Standalone House,"House 50 sq. m in Seaside Road, Batroun, North Governorate",1 bedroom,2 bathrooms,$176 / night,5,17 reviews,Show All 54 Amenities,2025-11-19T14:25:59.978980
Stayinn,64,"The Corner, 1-BR / Gemmayze","Apartment 80 sq. m in Pasteur, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$84 / night,5,42 reviews,Show All 50 Amenities,2025-11-19T14:26:03.650513
Stayinn,65,"Retro, a High-End Loft in Gemmayze","Apartment 60 sq. m in Gemmayze, Beirut, Beirut Governorate",1 bedroom,1 bathroom,,5,22 reviews,Show All 49 Amenities,2025-11-19T14:26:04.108515
Stayinn,66,Acapulco 2-BR / Gemmayze,"Apartment 70 sq. m in Pasteur, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$85 / night,5,4 reviews,Show All 47 Amenities,2025-11-19T14:26:03.127410
Stayinn,67,Bond 3-BR / Sin El Fil,"Apartment 200 sq. m in Sin el Fil, Beirut, Beirut Governorate",3 bedrooms,3 bathrooms,$118 / night,5,7 reviews,Show All 47 Amenities,2025-11-19T14:26:04.389237
Stayinn,68,Olive: Wardufil – A Heritage 2-BR in Mar Mikhael,"Apartment 100 sq. m in Mar Mikhael, Beirut, Mount Lebanon Governorate",2 bedrooms,2 bathrooms,,5,16 reviews,Show All 48 Amenities,2025-11-19T14:26:07.101114
Stayinn,69,Jazz 3-BR / Sin El Fil,"Apartment 200 sq. m in Sin el Fil, Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,$111 / night,5,15 reviews,Show All 43 Amenities,2025-11-19T14:26:07.341107
Stayinn,70,Maze 3-BR / Sin El Fil,"Apartment 200 sq. m in Sin el Fil, Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,$111 / night,5,12 reviews,Show All 54 Amenities,2025-11-19T14:26:07.725350
Stayinn,71,Sol 1-BR / Gemmayze,"Apartment 80 sq. m in Pasteur, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$121 / night,5,47 reviews,Show All 35 Amenities,2025-11-19T14:26:08.932823
Stayinn,72,BOHO Studio: Dream Catcher | Mar Mikhael,"Apartment 38 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$95 / night,5,32 reviews,Show All 38 Amenities,2025-11-19T14:26:11.188098
Stayinn,73,BOHO Studio: Wanderwood | Mar Mikhael,"Apartment 40 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$95 / night,5,29 reviews,Show All 42 Amenities,2025-11-19T14:26:10.921019
Stayinn,74,Paris Studio in Gemmayze,"Apartment 45 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,,5,34 reviews,Show All 45 Amenities,2025-11-19T14:26:11.954087
Stayinn,75,BOHO Studio: Nomad | Mar Mikhael,"Apartment 38 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$95 / night,5,27 reviews,Show All 38 Amenities,2025-11-19T14:26:12.300677
Stayinn,76,BOHO Studio: Wild Flowers | Mar Mikhael,"Apartment 40 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$95 / night,5,39 reviews,Show All 39 Amenities,2025-11-19T14:26:12.437745
Stayinn,77,"Amine 306, Studio in Mar Mikhael","Apartment 40 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$84 / night,5,26 reviews,Show All 40 Amenities,2025-11-19T14:26:15.200862
Stayinn,78,"Amine 305, 1-BR W Balcony in Mar Mikhael","Apartment 49 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$94 / night,5,31 reviews,Show All 40 Amenities,2025-11-19T14:26:15.984149
Stayinn,79,Beit Chams: Sunlight Suite / Batroun,"Apartment 18 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$107 / night,5,22 reviews,Show All 26 Amenities,2025-11-19T14:26:16.600029
Stayinn,80,Beit Chams: Sunset Suite / Batroun,"Apartment 27.8 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$120 / night,5,42 reviews,Show All 28 Amenities,2025-11-19T14:26:16.977835
Stayinn,81,Beit Chams: 3-Suites / Batroun,"Apartment 90 sq. m in Bahsa, Batroun, North Governorate",3 bedrooms,3 bathrooms,$250 / night,5,7 reviews,Show All 34 Amenities,2025-11-19T14:26:16.231676
Stayinn,82,Beit Chams: Sunrise Suite / Batroun,"Apartment 38 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$120 / night,5,48 reviews,Show All 32 Amenities,2025-11-19T14:26:20.256230
Stayinn,83,"Bhub - Room 205 - Gouraud str. - Gemmayze, Beirut","Apartment 19 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$106 / night,5,9 reviews,Show All 34 Amenities,2025-11-19T14:26:21.374149
Stayinn,84,The Club 1-BR / Gemmayze,"House 90 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$139 / night,5,56 reviews,Show All 39 Amenities,2025-11-19T14:26:20.389953
Stayinn,85,"Bhub - Room 201 - Gouraud str. - Gemmayze, Beirut","Apartment 18 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$101 / night,5,8 reviews,Show All 37 Amenities,2025-11-19T14:26:24.267106
Stayinn,86,"Bhub - Room 204- Gouraud str - Gemmayze, Beirut","Apartment 19 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$106 / night,5,3 reviews,Show All 35 Amenities,2025-11-19T14:26:24.352858
Stayinn,87,"Bhub - Room 202 - Gouraud str. - Gemmayze, Beirut","Apartment 17 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$101 / night,5,12 reviews,Show All 35 Amenities,2025-11-19T14:26:23.656991
Stayinn,88,Steps 1-BR / Gemmayze,"Apartment 60 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,,5,32 reviews,Show All 36 Amenities,2025-11-19T14:26:25.057057
Stayinn,89,Tokyo 1-BR / Gemmayze,"Apartment 60 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,,5,32 reviews,Show All 40 Amenities,2025-11-19T14:26:25.063910
Stayinn,90,"Bhub: Entire Space, 5 Boutique Rooms / Gemmayze","House 150 sq. m in Gouraud, Beirut, Beirut Governorate",5 bedrooms,5 bathrooms,$518 / night,5,12 reviews,Show All 34 Amenities,2025-11-19T14:26:27.983105
Stayinn,91,Cosmo in The Cube / Sin El Fil,"Apartment 110 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$140 / night,5,59 reviews,Show All 49 Amenities,2025-11-19T14:26:29.024566
Stayinn,92,"Bhub - Room 203 - Gouraud str. - Gemmayze, Beirut","Apartment 19 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$101 / night,5,16 reviews,Show All 34 Amenities,2025-11-19T14:26:27.992275
Stayinn,93,Cactus 1-BR / Gemmayze,"Apartment 70 sq. m in Pasteur, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$200 / night,5,8 reviews,Show All 47 Amenities,2025-11-19T14:26:31.967756
Stayinn,94,Vintage 2-BR / Ashrafieh,"Apartment 110 sq. m in Ashrafieh, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$100 / night,5,16 reviews,Show All 52 Amenities,2025-11-19T14:26:31.037337
Stayinn,95,Mood 1-BR / Gemmayze,"Apartment 70 sq. m in Pasteur, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$123 / night,5,89 reviews,Show All 42 Amenities,2025-11-19T14:26:32.058244
Stayinn,96,The Hall 2-BR / Gemmayze,"Apartment 120 sq. m in Gouraud, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,,5,8 reviews,Show All 43 Amenities,2025-11-19T14:26:32.515908
Stayinn,97,Cloud 9: U Park /W Terrace,"Apartment 123 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$120 / night,5,54 reviews,Show All 45 Amenities,2025-11-19T14:26:35.451567
Stayinn,98,Nicole's 2-BR in Gemmayze,"Apartment 100 sq. m in Pasteur, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$100 / night,5,15 reviews,Show All 37 Amenities,2025-11-19T14:26:36.013578
Stayinn,99,"Lush Studio in Bahsa, Batroun","Apartment 40 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$128 / night,5,57 reviews,Show All 30 Amenities,2025-11-19T14:26:36.076160
Stayinn,100,Bonbon in The Cube,"Apartment 120 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,2 bathrooms,$140 / night,5,44 reviews,Show All 41 Amenities,2025-11-19T14:26:38.885385
Stayinn,101,"Arcades 1 de Bahsa, Batroun","House 30 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$102 / night,5,45 reviews,Show All 35 Amenities,2025-11-19T14:26:39.108723
Stayinn,102,"Arcades 2 de Bahsa, Batroun","House 30 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$103 / night,5,67 reviews,Show All 32 Amenities,2025-11-19T14:26:39.272592
Stayinn,103,"The Cube 11, 2-BR / Sin El Fil","Apartment 120 sq. m in Sin el Fil, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,,5,37 reviews,Show All 38 Amenities,2025-11-19T14:26:40.116990
Stayinn,104,Midtown 3-BR / Mar Mikhael,"Apartment 185 sq. m in Armenia, Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,,5,4 reviews,Show All 39 Amenities,2025-11-19T14:26:40.318733
Stayinn,105,Boutique Room in Mar Mikhael,"Aparthotel 25 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$74 / night,5,44 reviews,Show All 36 Amenities,2025-11-19T14:26:42.727399
